cod_ibge,total_familias,renda_media_pc
2912202,247,159.7246963562753
2912301,302,233.9933774834437
2912400,243,174.72427983539094
2912509,214,310.02803738317755
2912608,105,164.5142857142857
2912707,294,248.39795918367346
2912806,152,318.85526315789474
2912905,1296,278.19135802469134
2913002,248,280.56854838709677
2913101,324,176.27469135802468
2913200,1320,288.5810606060606
2913309,100,151.19
2913408,244,263.76229508196724
2913457,172,152.56976744186048
2913507,1502,236.97003994673767
2913606,7698,301.70001299207485
2913705,1795,191.58718662952646
2913804,207,136.52173913043478
2913903,2854,254.50560616678345
2914000,3114,260.1791907514451
2914109,190,279.5736842105263
2914208,129,167.2248062015504
2914307,184,133.0326086956522
2914406,1424,204.75351123595505
2914505,1966,202.79399796541202
2914604,3366,196.57159833630422
2914653,1958,234.65985699693564
2914703,3481,230.80637747773628
2914802,8867,358.11773993458894
2914901,1159,153.27782571182053
2915007,319,165.53918495297805
2915106,225,234.2888888888889
2915205,256,285.375
2915304,138,326.6231884057971
2915353,170,137.8294117647059
2915403,142,381.13380281690144
2915502,1220,304.4967213114754
2915601,4283,361.44291384543544
2915700,149,232.45637583892616
2915809,1379,291.4459753444525
2915908,106,155.73584905660377
2916005,305,329.3540983606557
2916104,1036,68.56853281853282
2916203,185,310.4810810810811
2916302,200,332.185
2916401,3393,339.0689655172414
2916500,1996,172.77204408817636
2916609,122,309.5983606557377
2916708,121,162.50413223140495
2916807,234,230.12820512820514
2916856,311,279.636655948553
2916906,275,301.02181818181816
2917003,1914,150.15726227795193
2917102,285,331.9859649122807
2917201,261,234.70114942528735
2917300,1405,193.36227758007118
2917334,190,232.6578947368421
2917359,187,189.98395721925132
2917409,228,303.140350877193
2917508,4422,285.109000452284
2917607,2302,323.5364900086881
2917706,1543,233.34219053791315
2917805,304,142.62171052631578
2917904,167,152.49700598802394
2918001,6518,318.6719852715557
2918100,2370,208.11350210970465
2918209,242,195.88429752066116
2918308,269,230.63197026022306
2918357,1337,327.40762902019446
2918407,8619,205.9537069265576
2918456,160,238.5625
2918506,250,247.636
2918555,115,246.1304347826087
2918605,138,381.7536231884058
2918704,63,276.984126984127
2918753,173,194.21965317919074
2918803,1251,206.86650679456434
2918902,87,392.0574712643678
2919009,57,180.19298245614036
2919058,146,357.40410958904107
2919108,166,144.84939759036143
2919157,1630,263.3282208588957
2919207,4608,198.75607638888889
2919306,137,200.76642335766422
2919405,246,457.8333333333333
2919504,1989,245.59376571141277
2919553,3215,170.71788491446344
2919603,175,277.50857142857143
2919702,231,183.48917748917748
2919801,2255,304.6319290465632
2919900,122,96.91803278688525
2919926,10,409.2
2919959,147,207.69387755102042
2920007,163,226.5276073619632
2920106,1354,234.03988183161005
2920205,270,239.77037037037036
2920304,110,188.05454545454546
2920403,293,247.3174061433447
2920452,269,307.6096654275093
2920502,1444,291.9279778393352
2920601,2699,130.0007410151908
2920700,1253,173.28571428571428
2920809,213,196.89201877934272
2920908,301,294.8504983388704
2921005,1950,242.21589743589743
2921054,204,181.86274509803923
2921104,1358,372.18262150220914
2921203,1485,244.19326599326598
2921302,233,221.4978540772532
2921401,318,220.22641509433961
2921450,140,257.1
2921500,2981,147.40355585374036
2921609,163,231.43558282208588
2921708,1797,237.47746243739567
2921807,162,337.89506172839504
2921906,182,207.08241758241758
2922003,1653,313.9159104658197
2922052,223,170.01793721973095
2922102,1382,222.25253256150506
2922201,131,194.78625954198472
2922250,189,176.05291005291005
2922300,1896,136.22995780590716
2922409,300,194.74333333333334
2922508,1191,184.07976490344248
2922607,222,172.15765765765767
2922656,189,181.04761904761904
2922706,271,273.11439114391146
2922730,159,270.37735849056605
2922755,95,243.56842105263158
2922805,150,241.72
2922854,155,254.11612903225807
2922904,1603,225.55146600124766
2923001,2212,275.07278481012656
2923035,165,210.3939393939394
2923050,154,79.38311688311688
2923100,1464,184.75068306010928
2923209,1431,238.50244584206848
2923308,180,310.8611111111111
2923357,299,160.05351170568562
2923407,1310,207.17786259541984
2923506,171,191.6081871345029
2923605,279,240.42293906810036
2923704,2446,157.80866721177432
2923803,1545,171.71521035598707
2923902,298,350.46308724832215
2924009,4777,199.05400879212894
2924058,259,228.84555984555985
2924108,123,154.3739837398374
2924207,209,152.07655502392345
2924306,271,274.3985239852399
2924405,1898,94.12118018967334
2924504,235,277.84255319148934
2924603,298,217.6744966442953
2924652,140,263.9428571428571
2924678,121,166.4214876033058
2924702,183,271.5136612021858
2924801,1446,236.86030428769018
2924900,120,200.33333333333334
2925006,1444,251.7527700831025
2925105,2835,265.489241622575
2925204,1247,173.02726543704892
2925253,1274,194.14442700156985
2925303,5729,306.1085704311398
2925402,249,235.140562248996
2925501,1755,282.25925925925924
2925600,262,172.1908396946565
2925709,209,208.95693779904306
2925758,1534,134.38265971316818
2925808,1663,192.1623571858088
2925907,1652,169.4370460048426
2925931,169,246.55621301775147
2925956,1196,172.7541806020067
2926004,2470,203.6748987854251
2926103,263,232.30038022813687
2926202,1420,157.4992957746479
2926301,1927,267.53710430721327
2926400,1820,204.91373626373627
2926509,291,120.44329896907216
2926608,2516,217.51907790143085
2926657,120,163.10833333333332
2926707,212,361.25471698113205
2926806,244,306.45081967213116
2926905,159,449.1383647798742
2927002,2215,225.54176072234762
2927101,132,101.71212121212122
2927200,2078,200.27478344562078
2927309,307,99.10749185667753
2927408,60027,196.1113850664712
2927507,1395,187.80860215053764
2927606,255,192.68627450980392
2927705,1309,260.54698242933534
2927804,115,265.32173913043476
2927903,251,268.9203187250996
2928000,2474,206.77162489894906
2928059,219,273.662100456621
2928109,2392,303.97658862876256
2928208,1697,346.02710665880966
2928307,179,187.97206703910615
2928406,1960,161.07397959183675
2928505,177,296.8757062146893
2928604,3696,168.83518267929634
2928703,3797,213.75269949960494
2928802,2527,197.16739216462207
2928901,1425,158.32140350877194
2928950,197,320.52284263959393
2929008,175,135.10285714285715
2929057,251,294.54183266932273
2929107,312,164.4903846153846
2929206,1867,95.21853240492769
2929255,1207,220.93786246893123
2929305,1441,242.50034698126302
2929354,165,193.4060606060606
2929370,169,144.6449704142012
2929404,186,246.1290322580645
2929503,1842,182.24375678610207
2929602,1186,194.6947723440135
2929701,246,188.1829268292683
2929750,261,166.49425287356323
2929800,199,244.73366834170855
2929909,2533,221.7220686932491
2930006,157,212.61146496815286
2930105,4036,281.5084241823588
2930154,1752,278.1078767123288
2930204,2155,129.54060324825986
2930303,1216,325.8305921052632
2930402,213,169.68075117370893
2930501,4824,182.28005804311775
2930600,198,229.56060606060606
2930709,4644,236.74095607235142
2930758,210,161.33809523809524
2930766,235,144.2127659574468
2930774,1117,287.3518352730528
2930808,301,185.08305647840533
2930907,200,295.11
2931004,1273,266.6590730557738
2931053,240,200.6
2931103,138,252.2246376811594
2931202,250,191.908
2931301,246,185.90243902439025
2931350,6487,360.61045167257595
2931400,152,214.26973684210526
2931509,1239,252.4858757062147
2931608,241,171.5186721991701
2931707,249,144.41365461847388
2931806,275,226.24363636363637
2931905,3117,143.11902470324029
2932002,1814,229.7364939360529
2932101,1180,208.23898305084745
2932200,293,338.5221843003413
2932309,234,298.54273504273505
2932408,271,259.8671586715867
2932457,235,137.63829787234042
2932507,1221,204.04258804258805
2932606,282,274.576512455516
2932705,1572,244.18893129770993
2932804,316,225.56012658227849
2932903,2899,193.78268368402897
2933000,1331,221.83170548459805
2933059,240,115.675
2933109,140,193.02857142857144
2933158,261,254.70114942528735
2933174,137,203.13868613138686
2933208,1972,118.61796042617961
2933257,93,227.16129032258064
2933307,9584,242.73539232053423
2933406,137,287.93430656934305
2933455,203,312.1231527093596
2933505,1476,137.0250677506775
2933604,3400,169.78970588235293
3100104,92,492.0
3100203,273,391.9120879120879
3100302,219,275.2328767123288
3100401,96,241.19791666666666
3100500,67,229.32835820895522
3100609,353,230.4844192634561
3100708,42,385.5952380952381
3100807,85,379.77647058823527
3100906,482,210.40248962655602
3101003,320,193.06875
3101102,509,305.25540275049116
3101201,63,394.42857142857144
3101300,46,270.45652173913044
3101409,28,594.7857142857143
3101508,479,341.27348643006263
3101607,1721,372.94944799535153
3101631,101,319.73267326732673
3101706,2244,264.68092691622104
3101805,177,300.50847457627117
3101904,292,360.2568493150685
3102001,186,364.005376344086
3102050,119,394.109243697479
3102100,300,250.3979933110368
3102209,106,260.37735849056605
3102308,264,333.2310606060606
3102407,70,166.0857142857143
3102506,116,268.0689655172414
3102605,286,490.7762237762238
3102704,302,297.8211920529801
3102803,284,312.21830985915494
3102852,198,233.46969696969697
3102902,120,265.95
3103009,72,251.59722222222223
3103108,35,391.62857142857143
3103207,56,476.75
3103306,54,496.8703703703704
3103405,1976,308.5875506072874
3103504,3014,409.0374917053749
3103603,42,395.0952380952381
3103702,143,286.83916083916085
3103751,91,513.8681318681319
3103801,37,521.7567567567568
3103900,48,338.0
3104007,2295,368.0174291938998
3104106,69,510.30434782608694
3104205,426,437.28403755868544
3104304,132,414.1818181818182
3104403,63,395.95238095238096
3104452,154,326.0584415584416
3104502,528,304.1060606060606
3104601,170,425.0176470588235
3104700,413,245.2905569007264
3104809,112,319.5
3104908,323,312.03095975232196
3105004,62,301.0967741935484
3105103,205,434.42926829268293
3105202,135,386.9555555555556
3105301,80,524.575
3105400,327,279.38837920489294
3105509,133,356.9323308270677
3105608,3490,370.4512893982808
3105707,135,288.65185185185186
3105905,445,285.35505617977526
3106002,149,273.496644295302
3106101,47,470.6595744680851
3106200,29279,346.9516376925441
3106309,186,217.8548387096774
3106408,105,250.55238095238096
3106507,250,336.936
3106606,141,214.45390070921985
3106655,127,231.71653543307087
3106705,10422,237.35895221646518
3106804,73,145.4794520547945
3106903,170,323.6764705882353
3107000,47,252.74468085106383
3107109,1305,442.03834355828224
3107208,121,258.8181818181818
3107307,2388,234.43467336683418
3107406,532,405.75375939849624
3107505,116,403.5431034482759
3107604,65,371.12307692307695
3107703,118,425.7542372881356
3107802,214,271.7570093457944
3107901,195,278.6923076923077
3108008,228,457.5219298245614
3108107,147,289.95238095238096
3108206,128,504.6171875
3108255,277,255.50902527075812
3108305,170,407.97058823529414
3108404,198,356.2676767676768
3108503,146,157.6917808219178
3108552,358,299.77653631284915
3108602,1712,290.70210280373834
3108701,101,309.7821782178218
3108800,36,233.13888888888889
3108909,241,449.3941908713693
3109006,172,357.5755813953488
3109105,185,533.6972972972973
3109204,214,324.1261682242991
3109253,48,423.0833333333333
3109303,1248,362.56410256410254
3109402,1608,280.98942786069654
3109451,51,250.64705882352942
3109501,185,409.772972972973
3109600,75,454.72
3109709,120,390.5416666666667
3109808,38,371.0
3109907,135,308.72592592592594
3110004,179,375.4972067039106
3110103,94,324.1808510638298
3110202,113,376.20353982300884
3110301,150,393.49333333333334
3110400,33,284.1515151515151
3110509,281,324.65480427046265
3110608,284,370.86619718309856
3110707,193,350.64248704663214
3110806,108,252.2037037037037
3110905,203,344.64039408866995
3111002,195,449.574358974359
3111101,396,496.70454545454544
3111150,153,218.8235294117647
3111200,1631,362.7510729613734
3111309,208,306.28846153846155
3111408,149,315.93959731543623
3111507,158,275.5189873417722
3111606,367,423.56948228882834
3111705,86,257.0581395348837
3111804,127,467.38582677165357
3111903,108,360.81481481481484
3112000,199,411.0251256281407
3112059,88,276.34090909090907
3112109,112,168.125
3112208,84,249.8095238095238
3112307,1938,376.1001031991744
3112406,115,277.54782608695655
3112505,44,292.84090909090907
3112604,240,442.1125
3112653,120,349.43333333333334
3112703,335,176.1820895522388
3112802,125,559.008
3112901,195,166.17948717948718
3113008,496,220.6733870967742
3113107,62,269.0967741935484
3113206,366,252.43169398907105
3113305,552,285.65579710144925
3113404,2133,334.20534458509144
3113503,246,395.2032520325203
3113602,101,433.38613861386136
3113701,475,340.03789473684213
3113800,36,306.27777777777777
3113909,177,319.6666666666667
3114006,137,379.1678832116788
3114105,190,314.87894736842105
3114204,187,419.71122994652404
3114303,386,464.32124352331607
3114402,271,396.66051660516604
3114501,190,378.29473684210524
3114550,126,427.93650793650795
3114600,48,448.0416666666667
3114709,36,336.5
3114808,112,200.0
3114907,33,223.4848484848485
3115003,43,325.6511627906977
3115102,261,431.0727969348659
3115201,68,193.0735294117647
3115300,2179,470.62184488297385
3115359,87,404.01149425287355
3115409,64,240.390625
3115458,219,194.78538812785388
3115474,161,172.67080745341616
3115508,297,322.38047138047136
3115607,37,294.3243243243243
3115706,177,338.4689265536723
3115805,226,390.20353982300884
3115904,63,312.25396825396825
3116001,197,195.86294416243655
3116100,230,269.47391304347826
3116159,315,251.7904761904762
3116209,49,172.9591836734694
3116308,144,329.84027777777777
3116407,52,339.90384615384613
3116506,204,216.4656862745098
3116605,307,396.29967426710095
3116704,190,383.5105263157895
3116803,209,301.4354066985646
3116902,71,311.28169014084506
3117009,278,264.91726618705036
3117108,149,370.8993288590604
3117207,50,340.66
3117306,391,454.9386189258312
3117405,84,205.92857142857142
3117504,377,279.49867374005305
3117603,63,317.3968253968254
3117702,190,339.69473684210527
3117801,156,383.37820512820514
3117836,225,209.23555555555555
3117876,42,259.7142857142857
3117900,155,415.03225806451616
3118007,495,338.6222222222222
3118106,103,274.90291262135923
3118205,87,331.5977011494253
3118304,1923,397.86479459178366
3118403,344,238.07267441860466
3118502,31,272.6
3118601,11470,306.8957279860506
3118700,216,425.59722222222223
3118809,1566,218.713282247765
3118908,176,261.34659090909093
3119005,91,296.86813186813185
3119104,444,357.5472972972973
3119203,240,314.6125
3119302,318,367.6635220125786
3119401,2901,337.98862461220267
3119500,244,348.53688524590166
3119609,64,274.765625
3119708,48,378.9166666666667
3119807,32,639.3125
3119906,61,353.39344262295083
3119955,111,599.4864864864865
3120003,25,225.04
3120102,111,275.81081081081084
3120151,121,203.5785123966942
3120201,132,330.280303030303
3120300,206,112.36893203883496
3120409,105,340.1333333333333
3120508,129,330.73643410852713
3120607,90,454.7
3120706,102,355.80392156862746
3120805,283,334.02120141342755
3120839,103,333.5242718446602
3120870,254,222.9488188976378
3120904,2286,340.9549431321085
3121001,159,403.7861635220126
3121100,96,267.5625
3121209,88,409.5568181818182
3121258,150,228.72
3121308,101,364.1287128712871
3121407,80,255.675
3121506,46,266.5869565217391
3121605,1917,323.4110589462702
3121704,87,296.08045977011494
3121803,59,320.66101694915255
3121902,65,435.6461538461538
3122009,535,280.29906542056074
3122108,142,332.15492957746477
3122207,195,228.32820512820513
3122306,2848,434.8191713483146
3122355,195,292.33846153846156
3122405,63,403.53968253968253
3122454,275,160.90545454545455
3122470,107,402.1869158878505
3122504,42,487.04761904761904
3122603,102,222.30392156862746
3122702,84,296.4642857142857
3122801,49,414.1020408163265
3122900,88,356.84090909090907
3123007,93,403.4301075268817
3123106,87,254.45977011494253
3123205,194,393.2216494845361
3123304,78,237.32051282051282
3123403,35,452.0285714285714
3123502,27,255.33333333333334
3123528,185,222.31351351351353
3123601,266,354.97744360902254
3123700,174,277.94827586206895
3123809,209,183.94736842105263
3123858,156,314.6025641025641
3123908,191,343.4240837696335
3124005,305,332.16065573770493
3124104,2370,268.2751054852321
3124203,398,253.6180904522613
3124302,1988,273.75452716297787
3124401,107,363.9158878504673
3124500,133,355.1278195488722
3124609,41,402.5365853658537
3124708,53,384.188679245283
3124807,125,414.232
3124906,229,310.3406113537118
3125002,91,250.54945054945054
3125101,386,314.50518134715026
3125200,16,386.25
3125309,68,168.63235294117646
3125408,150,474.5133333333333
3125507,81,309.5925925925926
3125606,216,223.42592592592592
3125705,261,341.9846743295019
3125804,61,404.08196721311475
3125903,170,319.49411764705883
3125952,178,198.41573033707866
3126000,35,711.0285714285715
3126109,1595,453.63761755485893
3126208,256,318.9921875
3126307,27,344.85185185185185
3126406,65,449.0615384615385
3126505,229,387.8515283842795
3126604,141,297.6666666666667
3126703,530,279.22264150943397
3126752,147,206.89115646258503
3126802,149,170.71812080536913
3126901,248,285.7016129032258
3126950,94,186.1595744680851
3127008,201,344.49751243781094
3127057,158,208.24683544303798
3127073,139,313.3453237410072
3127107,1559,513.7857601026299
3127206,109,341.45871559633025
3127305,178,359.1573033707865
3127339,150,318.20666666666665
3127354,77,167.8181818181818
3127370,84,398.7142857142857
3127388,69,381.4492753623188
3127404,48,555.1875
3127503,151,332.70198675496687
3127602,190,378.58947368421053
3127701,10478,457.0596487879366
3127800,259,222.6911196911197
3127909,28,477.2142857142857
3128006,512,323.005859375
3128105,187,469.14438502673795
3128204,214,219.57476635514018
3128253,164,184.96951219512195
3128303,222,463.36486486486484
3128402,117,309.0769230769231
3128501,83,328.2409638554217
3128600,149,489.5973154362416
3128709,1555,476.1774919614148
3128808,135,297.4888888888889
3128907,227,423.07929515418505
3129004,131,319.23664122137404
3129103,165,553.2
3129202,116,395.6551724137931
3129301,120,344.81666666666666
3129400,102,308.3137254901961
3129509,331,419.9214501510574
3129608,215,213.91627906976746
3129657,199,238.0
3129707,117,309.70940170940173
3129806,4515,270.7827242524917
3129905,49,402.85714285714283
3130002,54,264.962962962963
3130051,284,241.65845070422534
3130101,204,289.5049019607843
3130200,96,492.75
3130309,119,402.8487394957983
3130408,72,318.9166666666667
3130507,173,426.1098265895954
3130556,187,143.08021390374333
3130606,103,396.45631067961165
3130655,193,148.77720207253887
3130705,106,315.14150943396226
3130804,43,447.7906976744186
3130903,530,235.988679245283
3131000,162,299.69135802469134
3131109,159,416.6792452830189
3131158,97,275.0412371134021
3131208,427,308.3138173302108
3131307,5820,289.1230240549828
3131406,64,466.75
3131505,153,354.57516339869284
3131604,94,295.51063829787233
3131703,2746,373.34559359067737
3131802,235,382.65531914893614
3131901,465,347.31827956989247
3132008,115,152.23478260869564
3132107,408,263.9019607843137
3132206,77,487.8051948051948
3132305,334,204.31437125748502
3132404,2157,426.448307834956
3132503,1451,305.08545830461753
3132602,56,251.58928571428572
3132701,1360,284.32132352941176
3132800,40,430.35
3132909,81,305.25925925925924
3133006,151,372.02649006622516
3133105,86,295.63953488372096
3133204,213,440.3192488262911
3133303,444,258.77252252252254
3133402,141,361.9078014184397
3133501,228,392.11842105263156
3133600,128,368.6796875
3133709,73,226.84931506849315
3133758,171,501.46783625730995
3133808,1366,374.9765739385066
3133907,104,220.72115384615384
3134004,362,292.89502762430936
3134103,139,303.6906474820144
3134202,3674,574.4090909090909
3134301,84,344.54761904761904
3134400,1456,410.7465659340659
3134509,73,313.16438356164383
3134608,80,263.975
3134707,331,260.99093655589127
3134806,99,518.5555555555555
3134905,173,662.6473988439307
3135001,19,236.42105263157896
3135050,2374,182.6284751474305
3135076,165,211.76969696969698
3135100,3112,277.7634961439589
3135209,3289,238.71723928245666
3135308,59,345.54237288135596
3135357,222,150.68018018018017
3135407,90,331.8333333333333
3135456,129,245.984496124031
3135506,204,186.01470588235293
3135605,280,321.5392857142857
3135704,89,277.8988764044944
3135803,1377,329.6572258533043
3135902,88,321.72727272727275
3136009,377,204.3368700265252
3136108,46,205.84782608695653
3136207,1357,259.0456890198968
3136306,2037,386.39813451153657
3136405,97,510.5257731958763
3136504,192,243.69791666666666
3136520,98,165.31632653061226
3136553,118,265.95762711864404
3136579,141,277.6099290780142
3136603,47,259.8510638297872
3136652,178,285.5168539325843
3136702,10646,430.2119304837952
3136801,121,258.8429752066116
3136900,83,272.51807228915663
3136959,197,268.4263959390863
3137007,340,192.6764705882353
3137106,151,377.2251655629139
3137205,548,339.007299270073
3137304,149,326.00671140939596
3137403,171,350.62573099415204
3137502,198,301.8989898989899
3137536,221,367.42986425339365
3137601,193,288.5181347150259
3137700,394,328.52030456852793
3137809,392,403.10714285714283
3137908,67,215.34328358208955
3138005,146,373.2739726027397
3138104,140,253.56428571428572
3138203,3441,407.7727404824179
3138302,43,361.83720930232556
3138351,93,275.0537634408602
3138401,1556,398.0199228791774
3138500,108,288.43518518518516
3138609,294,345.6462585034014
3138625,156,607.7179487179487
3138658,237,193.51054852320675
3138674,124,287.89516129032256
3138682,168,256.9047619047619
3138708,79,381.40506329113924
3138807,152,369.67105263157896
3138906,229,369.90393013100436
3139003,388,352.4329896907216
3139102,71,409.92957746478874
3139201,324,265.4382716049383
3139250,164,247.390243902439
3139300,510,283.5254901960784
3139409,2039,423.15693967631194
3139508,516,302.63953488372096
3139607,1313,416.96953541508
3139706,127,205.92125984251967
3139805,160,466.8
3139904,184,360.70108695652175
3140001,2282,202.13146362839615
3140100,143,276.6923076923077
3140159,105,276.8
3140209,53,529.6792452830189
3140308,39,294.5897435897436
3140407,73,276.4931506849315
3140506,161,311.2173913043478
3140530,186,313.494623655914
3140555,256,183.0625
3140605,120,297.90833333333336
3140704,187,300.19251336898395
3140803,229,480.9825327510917
3140852,241,287.4066390041494
3140902,387,229.99483204134367
3141009,336,288.0208333333333
3141108,191,279.7696335078534
3141207,72,703.9444444444445
3141306,68,638.4705882352941
3141405,438,306.8150684931507
3141504,154,326.2402597402597
3141603,242,350.24380165289256
3141702,46,291.7173913043478
3141801,1330,298.9203007518797
3141900,77,335.8961038961039
3142007,279,278.0824372759857
3142106,221,290.9004524886878
3142205,136,363.375
3142254,126,228.64285714285714
3142304,69,277.84057971014494
3142403,94,332.8829787234043
3142502,59,394.03389830508473
3142601,95,280.46315789473687
3142700,337,250.83976261127597
3142809,317,461.34069400630915
3142908,486,261.72633744855966
3143005,188,398.7340425531915
3143104,478,420.56485355648533
3143153,98,176.1326530612245
3143203,294,431.19727891156464
3143302,11621,358.2338209982788
3143401,235,559.2
3143450,154,233.2987012987013
3143500,123,381.390243902439
3143609,59,575.542372881356
3143708,74,266.2972972972973
3143807,117,393.6666666666667
3143906,2893,450.3933632907017
3144003,416,340.72836538461536
3144102,286,413.5244755244755
3144201,98,280.5408163265306
3144300,1739,365.99022426682
3144359,50,235.3
3144375,89,475.5280898876405
3144409,63,370.3015873015873
3144508,135,313.7481481481482
3144607,355,389.2225352112676
3144656,265,205.75849056603772
3144672,95,238.0
3144706,237,274.61181434599155
3144805,1205,369.74107883817425
3144904,121,351.40495867768595
3145000,160,330.16875
3145059,201,235.47761194029852
3145109,190,410.1736842105263
3145208,401,389.139650872818
3145307,1392,181.5280172413793
3145356,287,274.42508710801394
3145372,114,371.44736842105266
3145406,43,445.6511627906977
3145455,170,133.14705882352942
3145505,60,429.25
3145604,415,335.05060240963854
3145703,30,222.83333333333334
3145802,51,443.1764705882353
3145851,68,274.30882352941177
3145877,219,363.26940639269407
3145901,335,373.4089552238806
3146008,186,497.6290322580645
3146107,2112,356.3889152060635
3146206,225,261.7911111111111
3146255,172,194.0174418604651
3146305,556,205.95143884892087
3146404,73,367.54794520547944
3146503,88,372.9431818181818
3146552,182,431.06043956043953
3146602,41,422.1707317073171
3146701,184,334.07608695652175
3146750,184,216.5054347826087
3146909,222,327.0045045045045
3147006,2338,446.221129170231
3147105,1806,385.1339977851606
3147204,192,441.0364583333333
3147303,221,369.0633484162896
3147402,287,309.6620209059233
3147501,36,363.6666666666667
3147600,198,453.92929292929296
3147709,105,513.2761904761904
3147808,35,421.54285714285714
3147907,2339,392.7289439931595
3147956,160,237.4875
3148004,2627,498.7323943661972
3148103,2086,386.5920421860019
3148202,104,281.1057692307692
3148301,140,284.9214285714286
3148400,94,298.8829787234043
3148509,209,188.83732057416267
3148608,330,222.96969696969697
3148707,1504,283.19215425531917
3148756,203,155.01970443349754
3148806,103,296.90291262135923
3148905,32,355.46875
3149002,53,297.0
3149101,168,327.125
3149150,234,246.14529914529913
3149200,62,409.8225806451613
3149309,200,325.415
3149408,34,228.02941176470588
3149507,42,412.26190476190476
3149606,65,261.2307692307692
3149705,71,271.5633802816901
3149804,121,412.77685950413223
3149903,234,437.29487179487177
3149952,88,279.02272727272725
3150000,113,283.85840707964604
3150109,49,346.14285714285717
3150158,235,169.39148936170213
3150208,81,369.17283950617286
3150307,69,451.95652173913044
3150406,92,244.3586956521739
3150505,129,301.06201550387595
3150539,54,274.27777777777777
3150570,159,227.1761006289308
3150604,58,390.4655172413793
3150703,55,445.6
3150802,269,310.31226765799255
3150901,78,349.8076923076923
3151008,119,390.6470588235294
3151107,145,309.11034482758623
3151206,2899,368.330113832356
3151305,131,350.7175572519084
3151404,276,294.0
3151503,440,382.6318181818182
3151602,152,438.1118421052632
3151701,151,412.12582781456956
3151800,3921,526.5751083907167
3151909,250,272.12
3152006,385,378.7688311688312
3152105,1959,364.83205717202657
3152131,119,166.64705882352942
3152170,297,258.0976430976431
3152204,1978,304.5692618806876
3152303,349,221.59598853868195
3152402,264,244.7310606060606
3152501,2507,345.07499002792184
3152600,87,480.58620689655174
3152709,75,332.2
3152808,309,491.8802588996764
3152907,139,516.6546762589928
3153004,78,461.97435897435895
3153103,141,384.4468085106383
3153202,74,395.2432432432432
3153301,81,405.08641975308643
3153400,330,323.45757575757574
3153509,172,354.24418604651163
3153608,156,331.5064102564103
3153707,55,290.4909090909091
3153806,14,392.14285714285717
3153905,47,332.02127659574467
3154002,463,306.27861771058315
3154101,232,315.51293103448273
3154150,144,285.9583333333333
3154200,116,513.9310344827586
3154309,377,420.59416445623344
3154408,95,343.2421052631579
3154457,208,315.6105769230769
3154507,245,256.8448979591837
3154606,6615,263.9667422524565
3154705,39,205.84615384615384
3154804,55,392.8181818181818
3154903,330,459.8484848484849
3155009,48,444.0833333333333
3155108,135,170.0074074074074
3155207,121,329.5289256198347
3155306,31,378.5483870967742
3155405,137,459.26277372262774
3155504,205,431.3609756097561
3155603,1579,224.051298290057
3155702,206,273.19417475728153
3155801,219,350.82648401826486
3155900,109,322.41284403669727
3156007,227,381.31277533039645
3156106,92,315.6630434782609
3156205,40,272.175
3156304,72,314.05555555555554
3156403,44,286.6363636363636
3156452,98,457.2551020408163
3156502,189,246.58201058201058
3156601,269,360.2081784386617
3156700,2762,319.8884866039102
3156809,335,363.4179104477612
3156908,232,397.3836206896552
3157005,1848,336.1780303030303
3157104,191,264.4712041884817
3157203,433,226.66281755196306
3157252,201,234.61691542288557
3157278,60,335.3333333333333
3157302,48,224.41666666666666
3157336,157,378.8980891719745
3157377,109,261.5229357798165
3157401,81,293.1604938271605
3157500,138,202.96376811594203
3157609,121,127.18181818181819
3157658,215,188.06046511627906
3157708,103,271.94174757281553
3157807,5710,226.52486865148862
3157906,344,262.1337209302326
3158003,128,376.1796875
3158102,144,192.66666666666666
3158201,253,261.4782608695652
3158300,104,385.78846153846155
3158409,78,502.7435897435897
3158508,117,274.5726495726496
3158607,34,481.79411764705884
3158706,57,308.12280701754383
3158805,118,539.5254237288135
3158904,164,284.4878048780488
3158953,1251,302.1606714628297
3159001,78,178.39743589743588
3159100,61,249.8360655737705
3159209,161,534.5341614906832
3159308,111,429.2162162162162
3159357,85,287.09411764705885
3159407,70,294.6714285714286
3159506,121,259.6942148760331
3159605,394,498.34517766497464
3159704,64,338.125
3159803,407,526.3538083538084
3159902,415,321.12530120481927
3160009,59,366.35593220338984
3160108,56,206.71428571428572
3160207,109,223.954128440367
3160306,289,341.08304498269894
3160405,242,394.702479338843
3160454,236,121.07203389830508
3160504,47,276.6170212765957
3160603,57,275.5438596491228
3160702,1314,277.41552511415523
3160801,88,315.07954545454544
3160900,39,307.46153846153845
3160959,154,278.3961038961039
3161007,259,340.57142857142856
3161056,87,201.4022988505747
3161106,3150,251.29555555555555
3161205,111,466.01801801801804
3161304,129,456.3255813953488
3161403,123,392.4715447154472
3161502,170,321.45882352941175
3161601,129,247.56589147286823
3161650,117,319.63247863247864
3161700,123,325.7317073170732
3161809,134,465.55223880597015
3161908,235,484.18297872340423
3162005,337,371.7566765578635
3162104,426,404.19483568075117
3162203,67,460.0149253731343
3162252,156,291.8205128205128
3162302,51,330.3137254901961
3162401,1490,165.13557046979867
3162450,317,130.10725552050474
3162500,2278,385.9622475856014
3162559,300,216.38
3162575,129,324.8759689922481
3162609,87,383.6666666666667
3162658,128,281.3125
3162708,379,282.39313984168865
3162807,324,238.37962962962962
3162906,396,327.31060606060606
