cod_ibge,total_familias,renda_media_pc,ivs_geral,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_trabalho,score_prioridade,faixa_prioridade
2202505,361,126.4459833795014,0.556,0.501,0.598,0.568,31.16,MEDIA
5106315,57,315.0877192982456,0.49,0.544,0.551,0.376,31.07,MEDIA
2404606,63,114.5079365079365,0.536,0.491,0.586,0.532,31.03,MEDIA
1507300,2243,164.9170753455194,0.512,0.515,0.575,0.445,30.98,MEDIA
1400175,587,187.64395229982964,0.521,0.522,0.561,0.481,30.98,MEDIA
2703601,158,173.4620253164557,0.558,0.516,0.614,0.545,30.88,MEDIA
2111672,100,37.95,0.506,0.326,0.615,0.578,30.86,MEDIA
2303006,214,105.02803738317758,0.542,0.48,0.587,0.559,30.83,MEDIA
1507003,1255,155.56972111553785,0.49,0.509,0.477,0.485,30.83,MEDIA
2201739,234,247.1196581196581,0.597,0.531,0.674,0.585,30.81,MEDIA
2313500,2939,140.51275944198707,0.535,0.502,0.553,0.549,30.8,MEDIA
2112902,1643,117.82227632379794,0.516,0.489,0.547,0.511,30.8,MEDIA
2110203,1567,112.82131461391194,0.544,0.485,0.59,0.556,30.77,MEDIA
2609154,1106,123.80379746835445,0.613,0.492,0.636,0.712,30.75,MEDIA
2100204,1530,122.9078431372549,0.57,0.491,0.629,0.589,30.72,MEDIA
1718899,57,245.66666666666663,0.437,0.529,0.444,0.339,30.71,MEDIA
1501808,4132,126.69361084220716,0.603,0.493,0.685,0.63,30.71,MEDIA
2906907,1263,271.49010292953284,0.53,0.532,0.54,0.518,30.68,MEDIA
2701100,226,274.9911504424779,0.623,0.532,0.781,0.557,30.65,MEDIA
1100080,287,313.37282229965155,0.493,0.536,0.518,0.426,30.64,MEDIA
1300300,1936,110.3305785123967,0.549,0.48,0.6,0.568,30.6,MEDIA
2110658,130,171.43076923076924,0.587,0.51,0.707,0.544,30.58,MEDIA
1501600,73,160.42465753424656,0.555,0.506,0.608,0.55,30.57,MEDIA
1507201,1310,116.58091603053435,0.545,0.484,0.515,0.635,30.57,MEDIA
1200351,292,94.81506849315068,0.61,0.465,0.747,0.617,30.53,MEDIA
2208502,387,118.50129198966408,0.55,0.484,0.612,0.555,30.5,MEDIA
2804300,134,214.4701492537313,0.494,0.519,0.491,0.471,30.47,MEDIA
2306553,2035,127.44914004914006,0.519,0.488,0.549,0.52,30.41,MEDIA
4207684,166,226.3734939759036,0.462,0.52,0.577,0.289,30.4,MEDIA
3109402,1608,280.98942786069654,0.492,0.528,0.512,0.435,30.39,MEDIA
1303403,4904,182.66183968998573,0.489,0.509,0.465,0.494,30.34,MEDIA
1505635,72,283.2638888888889,0.54,0.527,0.554,0.54,30.32,MEDIA
1506906,47,158.25531914893617,0.503,0.5,0.522,0.488,30.28,MEDIA
2409605,82,149.85365853658536,0.537,0.496,0.645,0.469,30.25,MEDIA
2921401,318,220.2264150943396,0.572,0.515,0.582,0.62,30.19,MEDIA
2302305,1476,186.3231707317073,0.52,0.507,0.495,0.557,30.17,MEDIA
2707404,170,173.64117647058825,0.556,0.503,0.653,0.513,30.16,MEDIA
2111953,96,151.53125,0.496,0.495,0.566,0.427,30.15,MEDIA
2200400,1591,188.79446888749212,0.506,0.507,0.517,0.495,30.14,MEDIA
1720804,285,269.6877192982456,0.567,0.521,0.597,0.582,30.08,MEDIA
2207603,348,173.2844827586207,0.536,0.501,0.5,0.607,30.05,MEDIA
3118809,1566,218.713282247765,0.498,0.512,0.404,0.579,30.04,MEDIA
1503507,1809,136.76395798783858,0.544,0.486,0.554,0.593,30.02,MEDIA
2509057,274,135.12773722627736,0.563,0.485,0.657,0.547,30.02,MEDIA
1508035,1321,96.2906888720666,0.589,0.456,0.616,0.694,29.95,MEDIA
2513000,106,116.93396226415096,0.552,0.473,0.602,0.581,29.95,MEDIA
2109601,1735,188.31815561959652,0.526,0.502,0.53,0.545,29.87,MEDIA
2312809,73,113.76712328767124,0.493,0.469,0.507,0.503,29.85,MEDIA
2211100,2324,105.44492254733218,0.512,0.461,0.535,0.539,29.77,MEDIA
2401859,164,140.1341463414634,0.509,0.483,0.571,0.473,29.77,MEDIA
2105476,213,176.0845070422535,0.615,0.496,0.712,0.636,29.73,MEDIA
2705903,33,80.72727272727273,0.583,0.433,0.676,0.639,29.71,MEDIA
2708303,1248,253.25721153846155,0.558,0.512,0.672,0.49,29.71,MEDIA
1506583,125,269.24,0.533,0.514,0.606,0.479,29.7,MEDIA
1504455,1221,166.7977067977068,0.512,0.491,0.579,0.465,29.62,MEDIA
2606804,4762,245.3845023099538,0.467,0.509,0.391,0.501,29.62,MEDIA
2103604,3188,175.6066499372647,0.568,0.493,0.635,0.575,29.57,MEDIA
2930758,210,161.33809523809524,0.574,0.488,0.578,0.657,29.56,MEDIA
5219753,2393,241.92143752611784,0.425,0.507,0.438,0.33,29.54,MEDIA
1506195,1139,231.40825285338016,0.551,0.505,0.612,0.536,29.52,MEDIA
2701605,1251,137.24300559552358,0.599,0.477,0.667,0.653,29.52,MEDIA
1715705,152,297.32236842105266,0.562,0.513,0.645,0.528,29.47,MEDIA
1200609,2039,112.24178518881804,0.585,0.46,0.773,0.522,29.42,MEDIA
2504033,201,154.9452736318408,0.627,0.483,0.757,0.641,29.42,MEDIA
2807501,222,179.55855855855856,0.543,0.491,0.587,0.552,29.4,MEDIA
2600708,2157,194.6680574872508,0.554,0.495,0.554,0.612,29.4,MEDIA
1506559,1198,132.18447412353925,0.569,0.472,0.633,0.601,29.39,MEDIA
3301900,5504,165.40079941860466,0.385,0.486,0.333,0.337,29.37,MEDIA
2200103,193,288.279792746114,0.536,0.51,0.531,0.568,29.36,MEDIA
1200500,1988,139.59557344064388,0.563,0.475,0.715,0.498,29.34,MEDIA
2210508,478,143.6192468619247,0.536,0.476,0.582,0.549,29.29,MEDIA
2210052,180,131.9611111111111,0.485,0.47,0.494,0.492,29.28,MEDIA
1300086,159,158.0691823899371,0.544,0.481,0.56,0.591,29.24,MEDIA
3148400,94,298.8829787234043,0.502,0.509,0.463,0.535,29.24,MEDIA
1717503,192,442.5677083333333,0.504,0.519,0.567,0.425,29.22,MEDIA
3124104,2370,268.2751054852321,0.404,0.505,0.393,0.313,29.21,MEDIA
2513604,225,196.73777777777775,0.497,0.492,0.463,0.537,29.2,MEDIA
2605202,3771,170.5875331564987,0.511,0.484,0.554,0.494,29.17,MEDIA
2209971,306,102.9346405228758,0.524,0.448,0.599,0.526,29.17,MEDIA
2110609,1499,100.22348232154768,0.543,0.445,0.581,0.603,29.14,MEDIA
1500107,8865,121.4223350253807,0.464,0.461,0.452,0.479,29.13,MEDIA
2203230,192,307.59375,0.548,0.508,0.549,0.586,29.13,MEDIA
2111300,35663,233.09892605781903,0.372,0.498,0.291,0.327,29.12,MEDIA
2912608,105,164.5142857142857,0.572,0.481,0.602,0.633,29.11,MEDIA
2905909,1624,171.80295566502463,0.569,0.483,0.564,0.659,29.09,MEDIA
2917334,190,232.6578947368421,0.509,0.497,0.511,0.519,29.07,MEDIA
2110708,1705,195.2809384164223,0.538,0.489,0.614,0.512,29.06,MEDIA
2707701,4342,313.75466482377334,0.497,0.507,0.48,0.503,29.04,MEDIA
2607604,1055,197.95071090047392,0.486,0.489,0.496,0.473,29.02,MEDIA
2702207,56,259.5357142857143,0.53,0.5,0.579,0.512,29.0,MEDIA
3300456,15129,218.1134906471016,0.387,0.493,0.353,0.314,29.0,MEDIA
2201101,393,93.72264631043257,0.548,0.436,0.561,0.646,29.0,MEDIA
2703809,1298,235.326656394453,0.587,0.496,0.737,0.529,28.99,MEDIA
1100809,1377,313.8888888888889,0.431,0.506,0.464,0.323,28.99,MEDIA
5205513,155,213.48387096774192,0.425,0.491,0.434,0.351,28.94,MEDIA
1200435,115,96.69565217391305,0.564,0.437,0.732,0.524,28.89,MEDIA
2106672,130,86.0,0.596,0.425,0.657,0.706,28.89,MEDIA
1703826,79,196.1518987341772,0.452,0.486,0.473,0.396,28.88,MEDIA
2700409,2300,204.34391304347827,0.598,0.488,0.709,0.598,28.88,MEDIA
2701308,1196,201.24414715719064,0.575,0.487,0.691,0.547,28.87,MEDIA
1501709,4932,210.95174371451745,0.511,0.489,0.563,0.482,28.86,MEDIA
2206308,28,359.9642857142857,0.461,0.507,0.432,0.443,28.83,MEDIA
2702702,67,177.76119402985074,0.569,0.48,0.685,0.543,28.82,MEDIA
2309458,1436,211.56615598885796,0.52,0.488,0.522,0.551,28.8,MEDIA
1503457,1552,139.44072164948454,0.599,0.465,0.743,0.59,28.8,MEDIA
1200427,268,145.7537313432836,0.553,0.468,0.614,0.576,28.8,MEDIA
2606309,110,224.3181818181818,0.488,0.49,0.531,0.443,28.77,MEDIA
2306603,1312,218.6890243902439,0.564,0.489,0.578,0.624,28.77,MEDIA
2302057,213,154.4694835680751,0.527,0.471,0.584,0.527,28.77,MEDIA
2616506,161,178.46583850931677,0.591,0.479,0.658,0.637,28.76,MEDIA
1503408,74,110.41891891891892,0.495,0.446,0.537,0.501,28.72,MEDIA
2206050,197,190.3451776649746,0.589,0.481,0.576,0.71,28.69,MEDIA
2607901,21695,243.59099290126304,0.415,0.491,0.366,0.389,28.64,MEDIA
1507607,2420,148.9694214876033,0.506,0.466,0.553,0.499,28.62,MEDIA
1508159,1793,208.06971556051312,0.504,0.484,0.534,0.494,28.62,MEDIA
2907707,164,115.71341463414636,0.533,0.448,0.54,0.612,28.62,MEDIA
2611200,158,175.5,0.6,0.475,0.699,0.626,28.59,MEDIA
2914208,129,167.2248062015504,0.528,0.472,0.547,0.565,28.57,MEDIA
2608453,182,148.3846153846154,0.471,0.465,0.512,0.436,28.57,MEDIA
3170008,288,159.09375,0.527,0.469,0.512,0.599,28.56,MEDIA
2806701,3586,197.96737311767987,0.434,0.48,0.424,0.398,28.53,MEDIA
2505006,244,141.08196721311475,0.553,0.461,0.579,0.618,28.53,MEDIA
1703842,212,298.9481132075472,0.623,0.496,0.695,0.678,28.52,MEDIA
2602704,168,203.69642857142856,0.523,0.481,0.553,0.536,28.51,MEDIA
3148608,330,222.96969696969697,0.473,0.484,0.506,0.428,28.45,MEDIA
2920452,269,307.6096654275093,0.518,0.495,0.426,0.633,28.42,MEDIA
2918357,1337,327.40762902019446,0.503,0.496,0.511,0.501,28.37,MEDIA
2615508,159,212.08805031446545,0.507,0.48,0.527,0.515,28.35,MEDIA
2208809,1321,144.37907505686127,0.532,0.459,0.593,0.543,28.34,MEDIA
2105500,1222,234.6622950819672,0.458,0.484,0.442,0.448,28.34,MEDIA
2607950,148,190.33783783783784,0.609,0.474,0.655,0.697,28.3,MEDIA
2916104,1036,68.56853281853282,0.433,0.387,0.382,0.53,28.3,MEDIA
1200203,3271,120.531641699786,0.475,0.445,0.559,0.42,28.28,MEDIA
2104099,252,128.88492063492063,0.585,0.449,0.619,0.687,28.22,MEDIA
2206100,316,73.91455696202532,0.508,0.395,0.557,0.571,28.21,MEDIA
1504406,1142,111.0446584938704,0.465,0.437,0.464,0.495,28.2,MEDIA
2109551,41,207.5121951219512,0.545,0.476,0.54,0.618,28.19,MEDIA
2206704,269,192.4981412639405,0.507,0.472,0.507,0.542,28.16,MEDIA
2403509,232,108.19396551724138,0.553,0.434,0.638,0.586,28.16,MEDIA
2708808,1624,152.89162561576356,0.552,0.459,0.645,0.551,28.14,MEDIA
1200328,111,112.72972972972973,0.584,0.437,0.779,0.535,28.13,MEDIA
2111763,109,321.70642201834863,0.501,0.491,0.527,0.484,28.12,MEDIA
2301950,220,165.08636363636364,0.507,0.463,0.533,0.525,28.11,MEDIA
2610707,11155,235.6788883908561,0.384,0.48,0.294,0.378,28.11,MEDIA
2310100,175,195.89142857142855,0.515,0.472,0.585,0.487,28.11,MEDIA
1720309,173,192.67052023121389,0.591,0.471,0.66,0.643,28.1,MEDIA
1600808,436,90.401376146789,0.489,0.416,0.494,0.557,28.1,MEDIA
1304203,2831,186.11444719180503,0.484,0.469,0.551,0.431,28.09,MEDIA
2205953,308,111.1590909090909,0.504,0.435,0.657,0.421,28.09,MEDIA
2506400,427,126.35597189695552,0.549,0.445,0.649,0.552,28.08,MEDIA
1505536,4576,308.80157342657344,0.406,0.488,0.413,0.316,28.03,MEDIA
2300200,2798,89.19549678341673,0.522,0.413,0.581,0.571,28.01,MEDIA
2706109,285,200.34035087719295,0.569,0.471,0.632,0.603,28.0,MEDIA
2209559,197,183.28426395939087,0.479,0.466,0.516,0.455,27.97,MEDIA
2311959,206,214.59223300970876,0.546,0.473,0.594,0.572,27.94,MEDIA
2114007,2473,270.95147594015367,0.533,0.482,0.566,0.551,27.93,MEDIA
2201309,124,178.28225806451613,0.477,0.464,0.462,0.506,27.93,MEDIA
2205300,171,121.35087719298244,0.517,0.439,0.519,0.592,27.92,MEDIA
2110039,1177,172.34409515717928,0.514,0.462,0.552,0.529,27.92,MEDIA
2604155,175,176.5257142857143,0.543,0.463,0.595,0.572,27.91,MEDIA
2108900,262,176.3206106870229,0.529,0.463,0.573,0.55,27.91,MEDIA
2311009,143,214.54545454545453,0.525,0.472,0.518,0.586,27.88,MEDIA
2705101,1269,219.59259259259255,0.578,0.473,0.686,0.574,27.88,MEDIA
1500800,15932,291.6949971753186,0.377,0.483,0.325,0.324,27.85,MEDIA
2902203,178,140.34831460674158,0.539,0.448,0.57,0.598,27.84,MEDIA
2900306,229,246.58951965065503,0.539,0.477,0.598,0.542,27.84,MEDIA
3102407,70,166.0857142857143,0.543,0.458,0.532,0.64,27.82,MEDIA
2405504,90,137.43333333333334,0.497,0.446,0.556,0.488,27.81,MEDIA
2501302,1106,180.1130198915009,0.565,0.462,0.596,0.637,27.8,MEDIA
2206803,318,86.24213836477988,0.531,0.405,0.6,0.588,27.77,MEDIA
4319737,50,326.58,0.453,0.485,0.369,0.505,27.77,MEDIA
2700102,309,150.36569579288025,0.568,0.451,0.615,0.637,27.76,MEDIA
1716307,110,280.0636363636364,0.469,0.48,0.442,0.486,27.76,MEDIA
2515005,244,83.45081967213115,0.551,0.401,0.675,0.578,27.75,MEDIA
5002407,321,403.5981308411215,0.456,0.49,0.515,0.362,27.74,MEDIA
2305266,182,209.9835164835165,0.523,0.468,0.564,0.538,27.72,MEDIA
1504976,56,201.4821428571429,0.559,0.466,0.657,0.554,27.71,MEDIA
2303501,3525,227.66468085106385,0.485,0.471,0.495,0.489,27.69,MEDIA
2202752,290,260.5206896551724,0.487,0.475,0.462,0.523,27.62,MEDIA
5200258,6524,188.82556713672597,0.375,0.461,0.373,0.292,27.61,MEDIA
1302900,2951,147.24726775956285,0.511,0.447,0.543,0.544,27.61,MEDIA
2100105,103,192.1941747572816,0.599,0.462,0.673,0.663,27.61,MEDIA
2802809,256,165.75390625,0.497,0.454,0.527,0.511,27.6,MEDIA
2202091,177,203.2372881355932,0.507,0.464,0.482,0.574,27.58,MEDIA
2205854,239,172.99163179916317,0.534,0.456,0.564,0.581,27.58,MEDIA
3140852,241,287.4066390041494,0.523,0.477,0.533,0.559,27.55,MEDIA
1505403,129,180.2558139534884,0.54,0.457,0.598,0.564,27.52,MEDIA
2203750,162,96.65432098765432,0.535,0.412,0.591,0.601,27.51,MEDIA
2928307,179,187.97206703910612,0.536,0.459,0.485,0.664,27.51,MEDIA
2604908,1141,149.011393514461,0.51,0.446,0.557,0.527,27.51,MEDIA
2907004,163,167.78527607361963,0.558,0.452,0.58,0.642,27.46,MEDIA
2703502,138,259.6376811594203,0.553,0.472,0.628,0.559,27.46,MEDIA
2913804,207,136.52173913043478,0.552,0.439,0.47,0.746,27.45,MEDIA
1302702,1948,214.3888032871084,0.547,0.464,0.604,0.574,27.45,MEDIA
3137908,67,215.34328358208955,0.391,0.464,0.315,0.395,27.43,MEDIA
5203104,159,402.0,0.46,0.484,0.436,0.459,27.41,MEDIA
2304707,2464,164.95941558441558,0.582,0.45,0.615,0.681,27.4,MEDIA
1712405,87,242.7586206896552,0.535,0.468,0.619,0.519,27.38,MEDIA
3304904,21189,221.14212215614089,0.333,0.464,0.269,0.267,27.37,MEDIA
2705507,1349,251.56115641215715,0.593,0.469,0.734,0.575,27.36,MEDIA
1502939,1939,355.8525012893244,0.492,0.479,0.515,0.481,27.31,MEDIA
2110237,127,77.35433070866142,0.605,0.384,0.706,0.725,27.29,MEDIA
2600500,2771,141.1371346084446,0.589,0.438,0.689,0.639,27.27,MEDIA
2301208,1586,182.94010088272384,0.51,0.453,0.526,0.551,27.26,MEDIA
2202554,207,218.5024154589372,0.546,0.461,0.58,0.596,27.24,MEDIA
1507151,117,213.74358974358972,0.513,0.46,0.569,0.509,27.23,MEDIA
2614808,224,258.85714285714283,0.555,0.467,0.593,0.605,27.19,MEDIA
1301209,3275,136.13714111178987,0.564,0.434,0.697,0.562,27.18,MEDIA
2511905,175,93.03428571428572,0.538,0.402,0.654,0.558,27.17,MEDIA
5217609,2803,295.5504816268284,0.405,0.471,0.422,0.322,27.17,MEDIA
2906006,4069,162.7970017203244,0.501,0.445,0.502,0.555,27.17,MEDIA
2913457,172,152.56976744186048,0.506,0.44,0.579,0.499,27.1,MEDIA
5201405,7545,400.4254473161034,0.35,0.478,0.334,0.239,27.09,MEDIA
2512762,173,132.22543352601156,0.528,0.43,0.542,0.611,27.07,MEDIA
2604403,148,156.81756756756758,0.538,0.441,0.555,0.617,27.07,MEDIA
5212501,6115,311.8310711365495,0.396,0.471,0.398,0.319,27.07,MEDIA
5222054,169,363.0,0.415,0.475,0.458,0.313,27.06,MEDIA
2914307,184,133.0326086956522,0.514,0.43,0.543,0.57,27.05,MEDIA
2512754,162,180.50617283950615,0.513,0.448,0.563,0.527,27.02,MEDIA
2107001,47,240.3617021276596,0.554,0.461,0.522,0.678,27.02,MEDIA
2708402,1852,134.3137149028078,0.58,0.43,0.653,0.656,27.01,MEDIA
2804805,7137,204.51324085750315,0.435,0.454,0.445,0.405,27.01,MEDIA
2404101,54,305.7037037037037,0.5,0.469,0.592,0.438,27.0,MEDIA
1500958,1163,171.6809974204643,0.584,0.445,0.7,0.607,27.0,MEDIA
5215231,2220,270.1783783783784,0.412,0.465,0.451,0.319,27.0,MEDIA
1504604,1654,106.5057471264368,0.545,0.411,0.513,0.712,26.97,MEDIA
2111409,290,181.5241379310345,0.552,0.447,0.644,0.564,26.95,MEDIA
2702900,1569,138.7055449330784,0.584,0.431,0.641,0.681,26.95,MEDIA
2514453,209,112.26315789473684,0.544,0.415,0.617,0.601,26.94,MEDIA
3152131,119,166.64705882352942,0.491,0.442,0.452,0.58,26.93,MEDIA
2608206,178,203.3988764044944,0.551,0.452,0.649,0.552,26.92,MEDIA
1300144,185,259.43783783783783,0.48,0.462,0.522,0.456,26.92,MEDIA
2202729,211,204.14218009478677,0.539,0.452,0.647,0.518,26.91,MEDIA
2603454,4537,268.88935419880977,0.415,0.463,0.356,0.425,26.9,MEDIA
5201801,67,296.2835820895522,0.4,0.466,0.4,0.334,26.89,MEDIA
3302502,6241,236.29818939272556,0.38,0.458,0.351,0.332,26.89,MEDIA
5004809,212,210.61320754716985,0.601,0.453,0.815,0.536,26.88,MEDIA
3138104,140,253.5642857142857,0.476,0.46,0.481,0.486,26.85,MEDIA
2303709,10460,240.44521988527725,0.423,0.458,0.428,0.382,26.85,MEDIA
3205101,1739,275.607820586544,0.371,0.463,0.343,0.307,26.85,MEDIA
2930154,1752,278.1078767123288,0.542,0.463,0.555,0.608,26.84,MEDIA
5005806,314,315.04458598726114,0.432,0.467,0.446,0.382,26.84,MEDIA
2109759,93,162.8494623655914,0.603,0.439,0.652,0.719,26.83,MEDIA
2613404,179,185.64804469273744,0.54,0.446,0.641,0.533,26.83,MEDIA
2202406,348,141.7844827586207,0.486,0.43,0.523,0.504,26.81,MEDIA
2104404,283,123.0565371024735,0.516,0.42,0.607,0.521,26.81,MEDIA
1502764,54,225.40740740740745,0.548,0.454,0.734,0.455,26.78,MEDIA
2100477,1489,173.02619207521826,0.571,0.441,0.639,0.634,26.76,MEDIA
2607752,985,173.3969543147208,0.499,0.441,0.536,0.519,26.75,MEDIA
1302603,45467,258.1249257703389,0.387,0.458,0.388,0.314,26.71,MEDIA
3304144,4215,245.6946619217082,0.397,0.456,0.403,0.332,26.7,MEDIA
1711803,97,439.7835051546392,0.46,0.473,0.5,0.407,26.7,MEDIA
3303500,18871,199.27058823529413,0.366,0.447,0.339,0.313,26.69,MEDIA
2409506,122,149.21311475409837,0.492,0.431,0.531,0.515,26.68,MEDIA
2925808,1663,192.1623571858088,0.52,0.445,0.473,0.641,26.68,MEDIA
3162450,317,130.10725552050474,0.579,0.421,0.628,0.689,26.64,MEDIA
2705309,93,187.1720430107527,0.533,0.443,0.561,0.595,26.64,MEDIA
1503804,2085,204.24748201438848,0.497,0.447,0.546,0.499,26.63,MEDIA
2704203,1118,142.45438282647584,0.524,0.427,0.574,0.572,26.63,MEDIA
2111102,1294,307.6514683153014,0.479,0.462,0.483,0.492,26.6,MEDIA
2200905,207,193.87922705314008,0.528,0.443,0.507,0.633,26.55,MEDIA
3140605,120,297.90833333333336,0.518,0.46,0.521,0.574,26.55,MEDIA
2111052,167,234.24550898203591,0.484,0.451,0.501,0.5,26.53,MEDIA
2605806,180,132.55555555555554,0.492,0.42,0.524,0.531,26.51,MEDIA
3301702,17328,238.8218964621689,0.369,0.451,0.349,0.307,26.48,MEDIA
3135605,280,321.5392857142857,0.442,0.461,0.436,0.428,26.47,MEDIA
2604601,218,229.14678899082568,0.525,0.449,0.564,0.561,26.46,MEDIA
2412559,240,195.95416666666668,0.517,0.442,0.546,0.563,26.46,MEDIA
2101251,96,152.32291666666666,0.504,0.428,0.557,0.526,26.45,MEDIA
2103109,178,171.59550561797752,0.494,0.435,0.527,0.521,26.45,MEDIA
1507102,97,125.659793814433,0.489,0.415,0.523,0.528,26.45,MEDIA
2702801,255,267.3529411764706,0.579,0.454,0.707,0.576,26.42,MEDIA
2917805,304,142.62171052631578,0.533,0.423,0.573,0.603,26.4,MEDIA
1200385,220,249.79090909090908,0.495,0.451,0.579,0.455,26.39,MEDIA
2513158,67,165.92537313432837,0.531,0.432,0.573,0.587,26.39,MEDIA
1300409,262,222.50763358778627,0.631,0.446,0.812,0.635,26.37,MEDIA
2304004,1297,191.48419429452585,0.505,0.439,0.535,0.54,26.36,MEDIA
2203305,355,205.21408450704223,0.445,0.442,0.44,0.452,26.34,MEDIA
5107743,31,364.9354838709677,0.424,0.462,0.465,0.345,26.34,MEDIA
1507953,2778,181.5575953923686,0.533,0.436,0.589,0.574,26.34,MEDIA
1507961,77,142.25974025974023,0.507,0.421,0.526,0.573,26.3,MEDIA
3165560,52,448.0,0.426,0.466,0.35,0.462,26.29,MEDIA
5105200,222,497.2117117117117,0.35,0.468,0.295,0.287,26.29,MEDIA
2703759,235,169.88936170212767,0.518,0.431,0.627,0.497,26.26,MEDIA
3170909,428,155.95093457943926,0.505,0.426,0.497,0.591,26.26,MEDIA
2106300,186,177.2741935483871,0.537,0.433,0.577,0.6,26.25,MEDIA
2600054,5595,247.07149240393207,0.441,0.448,0.386,0.489,26.25,MEDIA
2917003,1914,150.15726227795193,0.524,0.423,0.542,0.606,26.22,MEDIA
3171030,176,218.8011363636364,0.526,0.442,0.626,0.511,26.19,MEDIA
2603702,1159,209.3097497842968,0.576,0.44,0.71,0.579,26.18,MEDIA
2102556,154,190.66233766233765,0.436,0.435,0.471,0.401,26.15,MEDIA
2504603,1496,138.1818181818182,0.475,0.416,0.596,0.413,26.14,MEDIA
3128253,164,184.96951219512195,0.406,0.433,0.416,0.369,26.13,MEDIA
2929503,1842,182.24375678610207,0.468,0.432,0.459,0.514,26.11,MEDIA
2506806,1560,137.46858974358975,0.52,0.415,0.565,0.58,26.1,MEDIA
3204054,447,311.1431767337808,0.42,0.453,0.423,0.385,26.09,MEDIA
1505809,2039,164.91854759568204,0.611,0.426,0.739,0.669,26.08,MEDIA
2109056,127,173.79527559055117,0.439,0.429,0.452,0.435,26.08,MEDIA
2610806,1284,104.3278816199377,0.572,0.392,0.717,0.606,26.02,MEDIA
3112059,88,276.34090909090907,0.459,0.448,0.487,0.441,26.02,MEDIA
3164506,272,313.0110294117647,0.514,0.452,0.597,0.494,26.02,MEDIA
3201308,6690,229.749177877429,0.362,0.441,0.371,0.274,26.02,MEDIA
1302009,70,268.95714285714286,0.515,0.447,0.55,0.548,26.02,MEDIA
2104800,3457,241.80850448365635,0.525,0.443,0.617,0.515,26.02,MEDIA
2106631,162,108.24691358024693,0.586,0.395,0.609,0.753,26.01,MEDIA
2930709,4644,236.74095607235145,0.429,0.442,0.391,0.454,26.01,MEDIA
2704401,349,179.1318051575931,0.553,0.429,0.644,0.585,26.0,MEDIA
1301308,354,258.683615819209,0.557,0.445,0.68,0.546,25.99,MEDIA
1505064,2006,203.35244267198405,0.542,0.435,0.674,0.518,25.98,MEDIA
1507466,44,118.0,0.488,0.401,0.564,0.498,25.95,MEDIA
3103009,72,251.59722222222223,0.437,0.443,0.439,0.43,25.93,MEDIA
3143708,74,266.2972972972973,0.464,0.445,0.499,0.448,25.93,MEDIA
3162658,128,281.3125,0.473,0.447,0.443,0.529,25.93,MEDIA
1503606,4686,274.40396927016644,0.452,0.446,0.493,0.417,25.93,MEDIA
2923001,2212,275.07278481012656,0.496,0.446,0.566,0.476,25.92,MEDIA
3305554,2427,232.52844187963728,0.366,0.439,0.35,0.308,25.88,MEDIA
2616183,113,198.53097345132744,0.495,0.432,0.579,0.475,25.88,MEDIA
2614204,1493,176.66711319490958,0.513,0.426,0.549,0.564,25.87,MEDIA
3138658,237,193.51054852320675,0.429,0.43,0.402,0.456,25.84,MEDIA
3150307,69,451.9565217391304,0.404,0.458,0.371,0.382,25.84,MEDIA
1501576,95,203.14736842105265,0.49,0.432,0.587,0.451,25.82,MEDIA
2410256,196,273.0867346938776,0.511,0.443,0.515,0.575,25.77,MEDIA
2908903,1919,118.16206357477851,0.477,0.397,0.459,0.574,25.72,MEDIA
2900405,247,213.0931174089069,0.576,0.432,0.606,0.689,25.7,MEDIA
3305752,991,184.13017154389505,0.404,0.425,0.382,0.406,25.7,MEDIA
2108603,4350,203.64666666666668,0.475,0.43,0.501,0.494,25.7,MEDIA
2202251,147,223.5578231292517,0.552,0.434,0.549,0.673,25.7,MEDIA
2924108,123,154.3739837398374,0.518,0.415,0.482,0.657,25.69,MEDIA
2405801,1941,127.98042246264812,0.508,0.402,0.57,0.553,25.66,MEDIA
4316956,15,361.8,0.305,0.449,0.295,0.17,25.63,MEDIA
1709005,327,168.14984709480123,0.556,0.419,0.632,0.618,25.63,MEDIA
4102505,306,424.62745098039215,0.395,0.452,0.381,0.351,25.59,MEDIA
2927408,60027,196.1113850664712,0.35,0.426,0.3,0.324,25.58,MEDIA
2602803,2744,142.6271865889213,0.585,0.408,0.678,0.669,25.58,MEDIA
1400456,399,231.06015037593983,0.487,0.433,0.481,0.547,25.57,MEDIA
1501782,2007,205.2859990034878,0.528,0.428,0.616,0.539,25.57,MEDIA
3130101,204,289.5049019607843,0.361,0.441,0.35,0.291,25.55,MEDIA
3515103,2598,306.0219399538106,0.336,0.442,0.296,0.269,25.51,MEDIA
1600154,335,128.3223880597015,0.507,0.399,0.606,0.515,25.49,MEDIA
5007554,85,516.9058823529411,0.401,0.454,0.438,0.311,25.48,MEDIA
2512903,1203,112.00915141430949,0.505,0.388,0.549,0.579,25.47,MEDIA
2605905,1440,214.5361111111111,0.492,0.428,0.496,0.552,25.46,MEDIA
2501351,146,119.71232876712328,0.458,0.393,0.493,0.487,25.45,MEDIA
1703891,117,198.07692307692307,0.565,0.424,0.681,0.589,25.44,MEDIA
